1AKJ	30.17	24.91	22.42	24.10	-20.21	-20.15	-19.18	-18.97	12.34	16.36	12.40	13.40	22.02	9.98	9.56	9.03	23.20	18.74	18.89	19.13	-118.92	-60.27	-62.23	-70.22	51.67	60.81	62.70	70.50	-42.00	-25.76	-25.77	-30.17	18.62	26.67	26.32	28.96	-0.17	-0.59	-0.52	-0.50	-1.53	-0.83	-0.18	0.56	8.33	7.81	9.24	10.00	3866.20	3724.38	3185.39	3009.47	-10.97	11.31	12.14	9.93	-3666.50	-3805.43	-3283.14	-3113.24	0.19	54.93	46.03	38.70	4.89	5.98	5.39	5.06	2.76	65.24	52.70	40.84	1.34	5.73	5.41	5.76	1.80	4.90	4.29	4.06	2.60	54.52	54.61	51.85	39.97	56.51	53.80	54.40	9.04	19.07	18.37	17.63	6.71	20.28	18.43	17.14	0.17	0.69	0.64	0.62	2.58	7.39	6.67	6.06	6.40	8.57	7.44	6.88	862.40	1188.35	1007.09	872.97	5.77	24.83	24.07	22.49	880.00	1214.58	1037.95	911.60
1EFN	7.80	17.63	13.55	7.03	-11.71	-10.22	-10.48	-10.19	4.74	5.33	5.57	5.14	-1.86	4.00	0.40	-0.99	22.13	20.41	20.44	20.19	0.00	0.00	0.00	0.00	13.94	13.01	17.15	8.96	0.00	0.00	0.00	0.00	4.34	4.20	6.75	3.48	-0.81	-0.25	-0.44	-0.39	-2.76	3.44	4.99	4.71	2.04	6.63	7.32	8.24	1660.93	1592.10	1768.92	1970.10	-2.72	6.62	12.74	20.11	-1789.93	-1706.70	-1901.84	-2071.48	13.47	12.29	13.78	12.37	3.09	2.70	3.45	3.15	1.42	4.05	3.81	3.45	1.74	3.97	4.60	4.93	2.73	3.10	3.26	3.45	0.00	0.00	0.00	0.00	10.23	23.20	25.70	17.56	0.00	0.00	0.00	0.00	3.15	6.03	9.23	6.01	1.15	0.38	0.63	0.56	2.10	4.93	4.81	5.35	5.14	4.76	5.71	6.10	118.18	346.47	443.84	486.67	4.40	14.35	13.85	14.90	131.72	378.39	504.73	538.15
1FCC	17.52	23.08	26.01	24.06	-15.32	-12.64	-12.43	-11.27	9.80	7.34	7.65	7.31	5.82	6.27	8.83	8.03	17.25	19.17	16.69	18.59	0.00	0.00	0.00	0.00	25.55	28.72	25.95	18.64	0.00	0.00	0.00	0.00	7.64	8.60	9.06	6.50	-0.53	-0.61	-0.61	-0.58	3.13	2.45	2.69	1.44	0.58	3.37	5.50	3.19	2600.65	2484.22	2588.27	2317.93	2.10	2.82	14.23	4.72	-2555.25	-2435.44	-2547.77	-2164.72	6.23	15.69	21.42	17.88	6.22	3.52	3.70	3.39	3.04	4.13	18.55	16.12	3.87	5.72	5.62	5.16	2.55	3.91	6.66	5.01	0.00	0.00	0.00	0.00	25.58	36.51	32.07	27.75	0.00	0.00	0.00	0.00	5.36	8.81	9.65	8.24	0.44	0.69	0.68	0.71	1.40	4.06	4.11	3.86	7.98	4.93	5.83	4.71	627.93	513.23	883.29	588.22	21.93	14.62	18.80	12.31	708.33	533.38	866.10	555.39
1FFW	11.12	18.02	23.78	30.28	-11.24	-10.87	-10.65	-10.70	5.00	5.30	5.75	5.53	1.15	3.93	2.88	4.55	19.36	19.27	19.85	21.09	0.00	0.00	0.00	0.00	3.96	22.46	35.18	41.94	0.00	0.00	0.00	0.00	8.17	6.24	11.45	14.13	-0.30	-0.47	-0.32	-0.46	8.75	7.64	6.66	4.95	8.25	9.19	8.18	6.75	2010.47	2063.21	1935.01	2072.40	2.37	14.29	9.09	18.00	-2061.32	-2143.93	-1993.31	-2047.18	7.32	12.38	18.84	19.96	2.58	3.10	3.05	3.02	3.12	3.65	3.70	3.28	3.68	4.42	5.81	5.91	2.31	3.42	2.82	3.09	0.00	0.00	0.00	0.00	3.97	32.10	38.53	39.47	0.00	0.00	0.00	0.00	5.66	8.20	11.12	12.71	0.52	0.58	0.47	0.63	3.41	4.21	4.28	4.50	2.41	5.76	6.17	6.55	240.52	409.56	489.60	470.85	6.51	13.17	19.50	18.77	263.39	452.72	505.11	474.31
1GCQ	-32.73	-8.28	-2.41	-0.48	-18.57	-13.95	-13.46	-13.41	7.34	7.00	6.65	6.51	-7.18	-1.66	-0.21	1.08	24.39	19.96	19.44	19.78	0.00	-15.74	-16.40	-24.26	0.00	16.08	20.21	19.22	0.00	-7.28	-6.57	-8.16	2.65	5.71	7.41	7.96	-0.15	-0.21	-0.24	-0.37	-2.18	-3.50	-3.05	-2.57	-3.51	-2.70	0.12	2.72	1952.95	1787.99	1710.91	1634.61	3.27	-1.47	-1.47	1.14	-1839.95	-1749.01	-1695.06	-1665.18	20.21	13.90	17.29	16.77	6.54	3.58	3.45	3.24	3.78	4.04	3.92	3.87	1.54	5.39	5.45	5.02	6.68	3.76	3.41	2.60	0.00	25.45	27.87	34.06	0.00	28.35	31.36	26.86	0.00	10.06	8.26	9.49	2.65	6.44	8.69	9.63	0.15	0.39	0.41	0.52	3.41	3.45	4.96	4.46	4.39	5.56	5.18	5.41	98.65	312.46	387.78	328.58	3.59	5.79	7.79	9.98	96.15	315.29	365.38	343.24
1GPW	3.31	24.84	35.27	46.95	-24.16	-13.55	-13.27	-13.08	13.18	7.32	8.40	7.13	5.78	6.79	8.99	10.82	18.34	22.65	21.60	20.73	0.00	0.00	0.00	0.00	0.00	23.89	37.46	60.38	0.00	0.00	0.00	0.00	4.37	8.95	14.10	21.79	-0.60	-0.50	-0.52	-0.52	3.18	5.27	7.56	9.78	6.02	8.13	12.10	15.62	4717.03	2811.12	2592.57	2341.14	35.07	21.66	25.09	24.48	-4933.60	-2924.30	-2683.19	-2389.14	10.41	14.77	44.09	22.28	9.48	4.22	3.88	3.56	4.42	5.08	50.00	5.33	3.20	5.09	5.04	4.69	0.42	4.93	3.65	3.06	0.00	0.00	0.00	0.00	0.00	31.78	43.16	52.21	0.00	0.00	0.00	0.00	3.09	10.91	14.80	17.09	0.84	0.64	0.65	0.66	3.18	5.63	5.99	5.11	4.81	6.90	7.11	6.67	1072.88	841.56	689.20	548.02	12.42	19.63	21.72	18.49	1235.80	900.99	731.45	540.96
1H9D	-11.25	16.75	28.40	31.55	-22.25	-11.99	-11.97	-11.92	10.18	7.89	13.99	11.50	-0.12	4.45	7.26	8.61	15.81	20.83	20.71	20.53	0.00	0.00	0.00	0.00	10.08	11.74	16.12	23.76	0.00	0.00	0.00	0.00	3.10	4.19	6.42	8.22	-1.43	-0.55	-0.52	-0.53	-8.39	-2.89	1.81	4.89	-3.39	0.79	5.68	8.53	4058.85	2870.84	2475.98	2205.62	19.84	15.68	12.87	6.93	-3976.90	-2787.22	-2463.81	-2233.09	25.60	19.71	90.82	64.74	10.61	4.03	4.10	3.88	2.98	19.40	111.64	79.31	7.84	5.20	5.53	5.63	1.65	4.66	5.26	5.67	0.00	0.00	0.00	0.00	10.08	21.30	25.55	30.76	0.00	0.00	0.00	0.00	3.10	6.68	8.37	9.01	1.43	0.66	0.65	0.67	6.06	5.10	5.20	5.79	6.06	5.06	6.02	6.25	523.15	761.16	730.97	583.80	0.75	14.58	16.89	14.10	497.30	697.67	673.24	548.62
1KLU	-24.18	18.41	19.76	20.41	-18.56	-19.90	-19.17	-18.75	4.72	11.83	11.31	11.68	1.03	8.56	9.09	9.47	19.75	21.76	20.42	19.83	-118.64	-47.43	-54.47	-54.00	16.70	50.14	57.41	55.57	-21.63	-21.74	-23.49	-22.99	20.04	20.91	23.57	23.14	-0.42	-0.49	-0.43	-0.46	5.06	6.87	6.14	3.91	-2.66	11.78	11.84	10.33	2039.80	3281.81	3167.30	3170.83	12.87	16.52	14.33	9.68	-2105.80	-3450.14	-3280.69	-3208.88	0.00	24.59	29.15	38.29	0.00	5.81	5.46	5.23	0.00	19.92	26.74	41.97	0.00	5.77	6.19	5.75	0.00	5.58	5.26	4.84	0.00	39.34	48.39	46.49	0.00	40.35	48.17	47.29	0.00	14.18	16.85	15.55	0.00	13.69	17.15	16.31	0.00	0.61	0.57	0.60	0.00	5.91	6.37	7.08	0.00	8.39	8.14	8.32	0.00	1127.34	1064.05	984.33	0.00	23.01	21.77	21.60	0.00	1171.11	1114.17	1012.36
1KXP	-29.96	22.10	25.66	29.00	-21.71	-20.03	-19.39	-19.59	4.51	11.75	11.22	11.84	1.88	8.40	9.05	9.48	20.84	20.88	20.78	20.39	-111.82	-58.69	-63.35	-69.55	35.90	66.66	71.69	77.82	-29.25	-24.08	-26.39	-29.04	28.44	27.16	29.01	31.83	-0.12	-0.41	-0.45	-0.46	11.36	8.70	7.27	5.42	12.89	11.89	11.96	11.50	5510.70	4340.35	3808.13	3602.66	42.61	22.81	13.82	16.45	-5889.45	-4595.87	-4042.20	-3836.04	47.97	23.90	24.26	28.07	12.33	5.93	5.72	5.31	3.71	7.02	9.57	20.37	3.61	5.69	5.95	6.07	0.96	6.81	5.93	5.23	54.12	47.71	49.40	54.05	21.31	53.49	55.38	57.23	24.00	15.36	16.25	18.34	8.15	17.31	18.62	19.90	0.12	0.54	0.60	0.60	2.13	7.98	7.42	7.05	0.75	10.47	10.29	10.75	1048.10	1412.92	1197.77	1046.12	7.99	24.11	22.22	19.91	1063.85	1546.58	1286.20	1111.48
1M27	6.22	5.03	7.04	-0.22	-15.97	-13.72	-13.55	-12.96	9.87	6.01	6.80	6.44	10.59	6.20	3.28	0.39	21.61	18.99	19.63	20.00	-33.07	-57.92	-36.52	-20.16	0.00	26.49	31.10	19.40	-43.46	-25.61	-13.43	-7.59	4.69	10.00	11.54	7.51	-0.90	-0.50	-0.40	-0.30	1.47	1.79	2.24	1.64	-1.54	4.43	5.09	2.97	1697.00	1631.31	1668.92	1768.19	13.54	7.54	1.30	-0.55	-1868.00	-1769.02	-1772.66	-1829.90	0.00	13.88	15.73	16.22	0.00	2.62	3.58	3.50	0.00	3.04	4.30	3.88	0.00	3.24	4.28	4.98	0.00	2.78	3.53	3.77	0.00	35.10	40.42	27.02	0.00	30.37	32.98	26.66	0.00	12.76	12.23	8.29	0.00	8.56	11.30	8.38	0.00	0.75	0.60	0.48	0.00	3.03	3.94	4.05	0.00	3.67	5.61	5.14	0.00	338.80	379.75	438.44	0.00	11.96	11.41	11.84	0.00	341.27	392.25	453.89
1OFU	-41.48	19.68	22.39	27.68	-21.29	-13.55	-13.71	-14.01	5.27	8.49	9.18	9.62	-17.96	3.20	5.82	8.80	16.96	21.78	20.92	20.99	0.00	0.00	0.00	0.00	15.99	23.12	20.86	20.84	0.00	0.00	0.00	0.00	0.00	8.52	7.75	8.31	-0.22	-0.34	-0.46	-0.49	3.06	7.77	5.86	4.33	11.88	10.28	11.36	12.06	2780.20	2719.35	3009.91	3237.36	25.59	25.50	21.37	17.67	-2971.00	-2958.46	-3230.01	-3445.52	0.00	18.39	26.10	32.13	0.00	3.87	4.05	4.23	0.00	4.35	26.95	35.37	0.00	6.58	5.97	5.37	0.00	4.01	4.43	4.86	0.00	0.00	0.00	0.00	0.00	32.43	28.79	30.32	0.00	0.00	0.00	0.00	0.00	10.63	9.28	10.23	0.00	0.48	0.63	0.62	0.00	6.58	7.84	7.06	0.00	6.64	7.88	6.82	0.00	702.47	975.16	1095.62	0.00	18.27	18.39	17.69	0.00	774.43	1046.80	1163.55
1RLB	-45.56	10.94	16.53	23.86	-18.65	-19.44	-18.92	-18.50	13.58	11.22	12.75	11.74	-8.73	5.21	5.49	7.93	23.77	22.99	23.41	19.76	-75.85	-48.43	-50.85	-68.48	0.00	46.53	50.51	66.72	-4.78	-20.54	-22.42	-28.85	5.20	21.05	22.76	29.45	-2.19	-0.44	-0.46	-0.47	-2.03	5.67	5.60	4.07	0.92	10.34	11.31	11.19	2917.00	3621.04	3454.98	3081.45	-21.87	-7.51	-2.46	2.86	-3061.00	-3612.75	-3419.30	-3172.83	9.75	25.85	42.96	46.43	0.92	5.49	5.79	5.25	2.07	8.22	45.96	50.55	2.69	7.17	6.99	6.03	8.81	10.82	13.26	4.01	32.35	44.35	49.31	57.46	0.00	43.38	48.58	55.17	0.01	16.51	17.74	19.86	5.20	17.45	17.92	19.81	0.00	0.60	0.60	0.62	0.81	6.11	6.33	6.25	2.94	7.50	7.64	6.28	19.00	1110.71	1106.91	986.27	5.98	17.17	16.82	18.70	96.00	1081.70	1033.21	936.54
1S1Q	9.26	12.99	18.22	25.85	-16.12	-11.53	-10.95	-10.86	13.23	5.97	6.69	6.25	3.13	4.54	6.37	7.85	15.94	19.72	19.49	19.79	0.00	0.00	0.00	0.00	7.74	6.28	9.44	21.46	0.00	0.00	0.00	0.00	1.93	2.47	2.87	7.19	-0.71	-0.52	-0.52	-0.49	-5.36	0.31	2.50	4.10	-0.37	1.52	4.93	6.58	2674.13	2244.71	1915.79	1758.20	-23.96	-5.41	1.25	4.95	-2821.97	-2327.47	-1993.61	-1850.91	4.13	11.70	20.44	19.08	2.53	3.93	3.12	3.24	6.41	4.41	20.71	17.20	2.00	5.20	4.82	4.86	1.41	3.78	3.24	3.59	0.00	0.00	0.00	0.00	10.95	13.73	20.58	29.64	0.00	0.00	0.00	0.00	2.73	5.95	5.52	8.66	0.51	0.60	0.63	0.61	1.25	4.75	4.56	5.18	2.93	5.46	5.87	6.39	430.89	597.08	579.77	490.63	3.13	12.01	15.44	12.48	388.74	578.23	599.97	516.53
1XD3	-60.37	0.29	13.83	27.46	-23.88	-15.21	-15.29	-15.10	7.60	7.76	7.66	7.31	-7.99	2.34	6.20	10.00	12.57	17.58	19.23	19.07	-30.41	-43.43	-51.00	-58.02	0.00	33.94	46.73	58.70	-42.41	-17.53	-19.91	-21.27	0.00	15.42	18.91	24.13	-0.43	-0.26	-0.35	-0.43	7.24	6.83	5.71	1.95	4.88	9.41	10.99	7.62	3297.25	2564.89	2199.37	1963.26	0.64	1.23	9.91	17.97	-3236.40	-2588.44	-2331.12	-2155.53	48.55	23.90	24.34	19.61	8.62	3.89	4.16	3.77	0.59	3.94	4.66	4.37	7.39	6.65	6.26	5.04	2.84	4.21	3.52	3.02	26.25	45.34	54.23	47.50	0.00	38.80	54.01	49.36	31.39	14.83	17.13	15.41	0.00	13.10	17.86	17.77	0.43	0.48	0.51	0.57	2.88	5.64	4.86	5.03	1.68	7.07	6.88	6.73	409.55	500.44	473.44	464.31	16.43	11.42	14.31	13.86	465.90	543.81	496.21	525.32
2A5T	14.62	19.84	23.70	16.57	-20.82	-14.10	-13.75	-13.80	6.07	9.85	16.80	11.47	4.00	4.10	4.18	3.79	23.41	20.13	19.93	19.46	0.00	0.00	0.00	0.00	0.00	24.26	18.41	14.47	0.00	0.00	0.00	0.00	28.98	8.43	7.40	6.20	-2.06	-0.50	-0.53	-0.51	13.11	10.80	10.51	9.91	17.01	15.21	17.00	17.81	5360.80	4110.86	3839.27	3591.58	79.03	46.52	37.47	24.52	-5171.20	-4102.07	-3908.03	-3716.13	10.67	24.97	237.47	50.50	4.21	4.10	4.14	4.00	0.56	25.44	298.26	61.45	0.65	6.13	6.13	5.64	0.57	3.65	4.89	5.10	0.00	0.00	0.00	0.00	0.00	31.57	28.62	26.05	0.00	0.00	0.00	0.00	2.31	10.02	9.44	8.84	0.53	0.64	0.67	0.65	2.17	7.14	9.00	10.00	1.69	9.71	10.84	11.44	626.40	1284.02	1190.70	1137.69	2.07	23.73	23.10	21.27	467.80	1252.85	1189.45	1155.84
2B4J	-16.28	22.81	25.71	24.12	-16.67	-12.23	-11.82	-11.66	8.35	6.91	7.14	6.02	-6.46	9.06	9.27	8.73	14.36	20.68	20.44	20.24	0.00	0.00	0.00	0.00	0.00	10.72	14.48	15.54	0.00	0.00	0.00	0.00	0.00	3.91	5.56	5.65	-0.62	-0.49	-0.51	-0.57	9.52	10.62	8.24	3.84	6.92	14.20	11.10	6.54	2376.80	2310.89	2336.62	2267.74	-4.64	0.48	5.98	10.61	-2455.80	-2295.80	-2337.71	-2251.73	0.00	12.88	19.71	13.44	0.00	3.22	3.37	3.29	0.00	4.25	18.22	3.92	0.00	5.65	5.93	5.13	0.00	4.14	4.18	3.32	0.00	0.00	0.00	0.00	0.00	20.57	25.07	26.81	0.00	0.00	0.00	0.00	0.00	5.57	8.31	9.06	0.00	0.67	0.63	0.67	0.00	5.68	6.20	5.63	0.00	8.29	8.97	9.16	0.00	495.12	551.04	494.77	0.00	9.69	13.45	12.97	0.00	536.05	609.16	556.91
2BTF	2.34	16.53	11.43	5.47	-24.32	-17.72	-18.29	-17.94	12.45	9.08	9.90	9.65	9.11	7.71	6.60	4.32	16.90	19.25	19.12	18.99	-96.94	-42.48	-46.71	-28.80	108.46	52.04	43.80	29.92	-57.18	-19.40	-19.48	-12.40	22.09	20.28	18.94	12.21	-0.81	-0.41	-0.48	-0.41	6.82	5.02	2.02	-0.60	13.07	9.41	8.56	7.93	3048.97	2716.87	2990.02	3080.19	19.99	20.98	14.61	3.41	-3035.23	-2821.13	-3131.82	-3267.75	24.41	21.93	22.52	18.94	9.82	4.64	5.01	4.93	0.35	4.84	13.36	5.19	5.28	5.68	6.03	6.15	1.57	3.48	3.87	3.72	74.15	35.24	44.44	33.38	65.49	43.57	43.22	35.70	16.77	12.20	14.97	11.22	11.77	14.38	15.13	11.49	0.61	0.52	0.61	0.53	3.88	5.27	5.20	6.21	2.11	6.10	7.40	8.59	830.68	640.61	854.69	927.51	18.71	14.66	18.47	16.09	781.01	647.07	877.88	978.75
2HQS	2.38	18.20	19.43	19.03	-27.16	-13.63	-13.11	-13.47	8.41	7.10	7.46	8.48	9.75	6.45	6.01	6.87	11.41	18.89	19.77	20.02	0.00	0.00	0.00	0.00	0.00	15.26	15.88	11.93	0.00	0.00	0.00	0.00	17.46	6.53	6.64	4.77	-0.99	-0.49	-0.53	-0.55	0.85	-2.77	0.62	-2.16	-0.59	7.38	5.10	4.57	5015.60	3378.22	2895.22	2759.57	74.56	19.29	15.57	10.94	-4775.70	-3489.53	-3008.09	-2883.19	0.00	12.88	13.44	25.62	0.00	4.21	3.64	3.86	0.00	3.87	6.24	28.72	0.00	4.18	4.68	5.52	0.00	5.09	4.23	4.50	0.00	0.00	0.00	0.00	0.00	25.39	24.40	22.64	0.00	0.00	0.00	0.00	0.00	10.02	8.72	7.65	0.00	0.67	0.65	0.66	0.00	5.77	5.52	5.81	0.00	6.63	6.48	6.86	0.00	1214.93	823.97	690.93	0.00	22.55	20.15	18.07	0.00	1209.76	872.85	736.09
2VDB	15.28	38.21	26.70	26.79	-19.00	-10.88	-12.11	-11.83	9.14	5.70	8.86	8.29	0.63	8.00	5.95	7.09	18.78	17.98	16.81	17.86	0.00	0.00	0.00	0.00	0.00	53.27	34.36	28.58	0.00	0.00	0.00	0.00	35.75	17.98	12.01	10.20	-1.96	-0.41	-0.45	-0.40	6.15	10.65	13.01	13.26	15.23	13.73	15.57	15.02	3450.70	2689.09	2715.51	2529.81	-16.78	-2.47	2.78	8.14	-3505.30	-2742.56	-2865.73	-2717.46	0.00	18.94	30.27	23.09	0.00	3.46	3.69	3.77	0.00	3.79	32.32	22.36	0.00	4.69	6.29	5.75	0.00	4.46	5.01	5.46	0.00	0.00	0.00	0.00	0.00	46.28	38.33	34.89	0.00	0.00	0.00	0.00	0.00	13.61	12.37	11.11	0.00	0.54	0.60	0.54	0.00	6.56	7.30	6.86	0.00	7.60	8.86	8.42	0.00	620.08	715.38	658.13	0.00	10.10	13.02	12.59	0.00	684.59	793.80	734.94
3BIW	-14.33	7.17	9.90	9.92	-16.01	-19.71	-18.92	-18.47	5.85	11.03	11.61	10.65	-1.60	7.21	6.65	6.61	24.38	19.68	19.54	19.56	-56.49	-45.14	-41.93	-39.89	12.91	42.34	41.80	39.91	-21.98	-18.36	-18.12	-16.48	13.63	16.59	17.12	16.05	-0.21	-0.54	-0.53	-0.50	-3.76	-6.29	-3.39	1.49	3.66	4.06	4.59	7.43	2190.60	3203.16	3169.99	3310.32	-5.99	15.42	14.32	17.71	-2699.80	-3480.69	-3371.73	-3294.31	0.00	19.71	37.34	24.89	0.00	5.14	5.37	5.20	0.00	5.87	41.04	19.61	0.00	5.17	5.90	6.42	0.00	3.06	3.96	3.97	0.00	38.13	39.76	38.64	0.00	39.56	41.19	40.17	0.00	12.39	13.05	12.37	0.00	12.44	13.39	13.22	0.00	0.64	0.64	0.63	0.00	7.14	7.09	6.70	0.00	6.21	7.28	7.46	0.00	921.01	969.63	947.61	0.00	23.91	22.02	20.24	0.00	896.73	1000.15	938.53
3BP8	-8.69	12.78	20.75	30.35	-16.81	-13.08	-12.51	-12.29	6.83	6.86	7.62	7.46	-1.28	3.80	6.98	8.31	16.49	19.16	18.31	19.24	0.00	0.00	0.00	0.00	0.00	14.34	17.81	32.47	0.00	0.00	0.00	0.00	1.35	4.85	6.03	11.30	-0.36	-0.48	-0.59	-0.50	2.52	6.02	4.28	5.78	5.81	7.82	5.21	7.76	2741.42	2497.52	2656.89	2379.28	16.33	13.12	17.16	14.47	-2755.45	-2557.69	-2766.54	-2525.48	8.37	14.65	18.90	20.43	4.31	3.58	3.90	3.75	2.83	4.02	16.71	18.07	0.72	4.83	4.99	5.02	4.65	4.00	4.16	4.37	0.00	0.00	0.00	0.00	0.00	23.39	29.44	36.28	0.00	0.00	0.00	0.00	2.35	10.11	8.95	11.43	0.40	0.70	0.73	0.64	2.67	4.20	5.53	5.21	4.21	5.89	6.96	6.53	367.79	547.87	774.92	722.34	7.08	13.26	17.64	17.55	419.49	595.84	855.77	805.48
3D5S	14.80	31.71	26.35	27.39	-16.60	-11.67	-11.53	-11.35	8.31	6.71	6.26	7.12	6.55	11.07	9.70	9.30	16.87	20.51	20.95	20.64	0.00	0.00	0.00	0.00	26.45	17.96	13.64	17.00	0.00	0.00	0.00	0.00	4.05	8.06	4.99	5.76	-0.23	-0.43	-0.40	-0.41	13.29	9.87	6.78	6.90	11.58	10.43	9.71	10.24	2671.30	2158.85	1988.00	1907.01	2.02	2.90	7.49	11.22	-2803.73	-2274.36	-2159.15	-2097.66	4.77	12.48	14.37	27.67	2.23	3.11	3.29	3.28	2.36	4.16	3.93	29.28	3.85	5.02	5.95	5.73	0.59	4.16	3.67	3.24	0.00	0.00	0.00	0.00	19.27	28.35	24.96	26.49	0.00	0.00	0.00	0.00	2.86	9.18	7.44	7.75	0.33	0.51	0.56	0.54	4.49	4.41	4.63	4.49	4.88	5.71	6.17	6.03	589.63	543.10	467.35	407.07	2.79	7.46	12.30	12.42	678.00	598.93	549.20	482.06
3H2V	6.64	24.90	23.02	16.80	-19.33	-16.23	-15.27	-14.55	0.12	7.73	7.25	6.77	5.84	9.26	9.09	7.61	18.30	19.41	19.81	20.06	-174.38	-68.66	-57.02	-45.48	160.52	77.70	60.38	44.17	-59.30	-27.50	-22.80	-18.35	38.11	28.47	23.95	17.56	0.00	-0.44	-0.36	-0.36	11.89	8.09	5.55	5.35	18.54	12.99	7.33	5.30	2267.80	2190.34	1913.51	1812.56	32.64	31.97	24.76	20.24	-2539.00	-2408.66	-2024.02	-1908.63	0.00	24.04	22.58	20.13	0.00	3.70	4.15	3.79	0.00	4.33	6.66	4.05	0.00	5.85	6.24	5.86	0.00	3.49	3.46	3.43	0.00	52.04	52.04	43.97	0.00	59.73	54.57	42.90	0.00	17.81	15.97	13.94	0.00	17.13	16.57	14.07	0.00	0.61	0.50	0.54	0.00	5.02	4.33	4.37	0.00	7.22	6.03	5.70	0.00	428.14	456.06	442.96	0.00	19.01	20.66	16.79	0.00	502.25	512.19	486.48
1CGI	-73.73	-9.44	3.18	6.24	-26.09	-16.50	-14.91	-15.15	5.04	8.37	7.35	7.74	-21.12	-1.29	3.07	3.84	11.98	17.27	18.87	18.72	-6.55	-13.84	-25.10	-25.87	0.00	15.51	23.78	24.30	-13.77	-5.69	-9.64	-10.00	0.00	6.23	9.54	9.74	-0.83	-0.38	-0.43	-0.45	-0.10	2.14	2.10	2.25	-16.57	-1.12	0.42	2.05	2870.65	2434.14	2166.17	2186.66	-1.05	1.21	2.88	-4.40	-3305.50	-2755.54	-2366.55	-2348.83	45.89	16.81	17.18	15.41	12.48	4.33	4.06	4.05	0.96	4.27	4.76	4.43	9.65	5.51	5.92	5.59	3.15	4.11	3.84	3.61	6.55	23.97	30.47	30.77	0.00	25.60	29.99	29.56	13.77	7.11	9.88	9.54	0.00	8.18	10.12	9.35	0.21	0.53	0.60	0.58	2.05	5.64	5.21	4.97	2.00	6.82	6.53	5.57	675.25	680.03	555.78	524.27	9.46	11.52	13.39	13.08	909.20	778.82	616.48	582.72
1IJK	-27.74	7.21	16.75	19.85	-18.58	-18.05	-17.11	-17.04	11.75	10.00	9.13	8.73	5.07	8.63	8.80	7.40	15.01	19.34	19.82	20.68	-77.92	-72.26	-64.11	-60.76	7.51	47.72	53.97	60.24	-56.55	-29.51	-25.89	-24.59	8.19	18.60	22.03	24.63	-0.60	-0.45	-0.46	-0.48	8.40	7.87	4.43	2.90	-6.16	7.61	9.90	10.68	2239.00	2451.63	2328.80	2380.82	-4.14	4.80	8.91	10.84	-2266.90	-2632.26	-2524.13	-2574.08	13.71	26.03	24.61	22.63	3.69	4.96	4.44	4.54	5.38	5.40	9.15	4.87	4.50	5.35	6.01	5.98	2.17	3.60	3.13	3.23	60.89	57.66	52.40	53.62	0.65	46.59	50.40	54.26	41.58	16.67	17.24	17.31	3.34	15.48	17.15	18.06	0.43	0.63	0.60	0.60	3.76	5.81	7.08	6.24	3.70	6.89	7.49	7.15	618.92	753.82	652.70	568.55	8.33	15.67	16.31	16.83	649.53	840.69	747.43	635.83
1JIW	594.18	24.77	18.27	24.56	-25.00	-13.71	-12.89	-13.19	781.54	21.89	10.04	7.16	-4.95	3.73	3.10	6.47	18.50	17.98	19.53	19.29	0.00	0.00	0.00	0.00	0.00	16.83	20.72	28.79	0.00	0.00	0.00	0.00	4.32	6.71	8.14	11.42	-2.35	-0.76	-0.57	-0.61	-6.77	-6.78	-3.85	-2.29	-1.14	-0.07	1.71	4.94	4651.17	3865.34	3576.80	3073.93	-18.32	-2.20	3.66	13.47	-4704.83	-3928.36	-3579.19	-3147.15	866.14	126.75	37.07	17.53	5.21	4.67	3.89	3.77	1092.77	160.17	43.88	4.49	6.17	6.37	5.97	5.34	3.66	5.19	4.72	3.52	0.00	0.00	0.00	0.00	0.00	24.37	31.90	36.07	0.00	0.00	0.00	0.00	6.11	9.22	10.92	11.97	1.15	0.78	0.70	0.68	2.63	6.59	6.64	6.10	4.04	9.06	9.38	8.43	308.21	1006.43	1049.84	831.40	18.65	19.42	20.52	24.29	505.36	1017.63	1052.15	827.69
1KKL	-6.13	12.91	7.17	21.08	-20.92	-17.80	-16.86	-16.47	8.24	10.30	8.99	8.54	-1.50	4.67	3.78	9.31	14.43	15.47	17.65	17.39	-28.11	-37.63	-29.01	-48.40	25.00	45.38	32.90	50.54	-18.04	-15.28	-12.26	-18.62	28.81	19.67	12.32	19.57	-0.75	-0.52	-0.54	-0.53	-4.78	3.24	0.48	3.74	-4.25	6.35	5.80	9.13	5500.65	3895.68	3337.97	2810.99	25.28	38.30	27.23	23.72	-5018.55	-3688.20	-3249.75	-2792.43	1.65	20.19	19.16	18.91	4.35	4.79	4.84	4.91	1.13	5.72	5.75	5.20	3.62	5.57	5.73	5.17	2.43	4.19	3.78	3.57	24.64	36.32	36.87	45.76	13.29	38.74	39.01	44.85	0.96	12.69	12.36	13.72	9.36	15.79	12.49	14.84	0.75	0.62	0.65	0.64	3.41	5.46	5.35	4.72	5.55	8.27	7.48	6.71	780.95	1054.80	931.23	831.58	1.82	27.24	22.30	21.64	767.25	1028.53	898.76	833.14
